,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42
1,0.241793966836283,0.0210943223912784,0.402180021105824,1.21950110647386,-0.307513739176651,1.97520919199398,0.794289420324437,-0.929654914871913,0.352703234443928,-0.0535041317598172,-0.132717089923251,0.81530362522556,0.0784279615185839,0.4088901729464,-0.507254233986682,-0.930740156741172,0.607661500060972,0.219616164145945,-0.192695656127824,0.440547689676424,0.165026557185404,0.745146519410791,-0.267070687016811,0.364389528125347,-1.03830291160017,0.219802565624411,-0.689474947116118,0.0250531860405391,0.376907404384189,0.776882764245501,0.507430085829414,1.81802563704897,0.531497489487188,0.057307897733494,0.248487606745069,-0.855069220903484,0.701528835277887,0.620019302977714,-0.0784814604842524,-0.834395219290758,6.42152997443191e-13,-1.22923893286497e-12
2,0.24465531642436,1.07958120302154,0.313843491102647,0.242131268532712,-0.598334840855651,1.50156934388852,0.0374060198267928,-0.177510856492079,-0.288850218221579,0.985519198271414,0.0571893575644147,-0.365135671605221,-0.726839577199366,-0.320848091602241,-1.03951357082265,0.872675510919912,-1.12015829514678,-0.262489117841451,1.40093835275923,-0.226123201740517,-0.789714153250172,0.052084388430166,0.14788198997762,0.215640566799896,0.375013297654899,-1.75880556679561,-1.11264510227312,-0.701783835955988,0.513853877845958,0.891497271305698,-0.415974685382928,0.84452462160097,1.46760320823495,1.31095805473379,0.72618915247188,1.15631805369779,0.839315781435179,-0.69485897054305,0.130754141216379,-0.617961693967667,1.82920345537241e-12,1.16529008664656e-12
3,0.293267846738288,0.0270998703011874,0.180574629596475,-0.398777749927649,-0.596921551619949,2.09024956791296,-0.255020810242532,-1.1959466856527,-0.267085758106072,0.154347850118705,-0.827001903801351,-0.186071685811199,-0.504979195637415,-0.442098587161024,-0.835785469238565,0.580702917717716,-0.0238628855203291,-0.28201718959092,0.967215125386203,1.23629246967795,0.122293809658021,-0.947686297718324,0.532716304073927,-0.402714859529676,0.0654357304876778,1.70878254623618,-1.27838602194707,-1.37935617643364,0.290229779381974,-0.302809018525679,1.05989739898317,1.37313409204068,0.536931677433943,0.42617185781346,-0.432805615286241,-0.0785463741698675,-0.141926442308473,-0.744650211469801,1.90610224131454,-0.212310865982258,-1.84852133600089e-12,-7.53175299905706e-13
4,-0.302547800306075,0.202081500720767,1.02149540564071,1.56761378779725,-1.27654671469362,0.0793091897756574,-0.296715855697133,0.821034474575832,2.30074833721046,0.486886029544864,2.18818925826479,2.15391400160848,0.232872745456605,2.15457249848962,0.0804398449427935,-0.764921518112309,0.22114848007471,1.56521309336412,1.6685858913289,-0.131131575697471,0.172087486566428,-0.00210724374378131,-1.98984803390755,-0.340163375064015,-3.19116550901391,0.604809386788563,-0.462008618557316,-0.357235602538162,0.397702294543941,0.716959373085116,0.626706743596639,-0.477472085009733,1.05629468587909,-0.452000521080747,-0.728417084732829,-0.160961510402078,-0.0369190043020523,-0.461135214478151,0.50859177840476,-1.54822370586425,-2.23288054712611e-12,-6.46593889541691e-13
5,-0.196884818215064,0.1009810435959,2.01221202197462,1.2197801915194,0.147715019210515,0.470141798663474,-0.309381805084739,0.532708012565831,-0.20912740579075,0.330556678404942,0.93866432645367,-0.754206864281649,-0.523575124556258,-0.0442624985562144,0.498434548148623,-0.293246986554226,0.956589121814223,-0.229932007504607,-0.00946750436370685,-0.866036539946814,0.218257411636394,0.299358256208854,-0.770854374747034,-0.280396346555918,1.26279496225963,-0.839363758294543,-4.33951429295788,-1.56699955560908,-1.37816573632451,-1.54142922342873,0.520966988652728,1.11135923455302,0.257631975613486,0.939699003344022,-0.811456827622431,-0.685243065901631,1.07320094004074,0.0923214719527421,-0.193738010396966,-0.466882655211013,-1.30562227695918e-12,-1.06581410364015e-12
6,-0.895836710244996,1.48373888748233,2.33142205005666,-0.386352969628143,0.647420147097729,0.532290416785484,1.00138494153054,0.156309038338661,2.32500552999788,0.666793468130052,-1.02989087048867,1.01833984537737,-0.39901940651907,0.225657513813709,-0.945490451889136,-0.302850454881167,-0.694973468899313,-0.60867240874651,-0.485291212238841,-1.45762364941861,-1.56322334710397,0.098574840909627,0.083969345439938,0.817772006483314,1.3252373663221,-0.459323147795709,-1.48414898955162,-1.21096651399135,-1.29747467566578,0.056457124257745,-0.13490423316385,0.271845191648724,-0.868097448720051,-1.5718749073714,0.584511392174932,1.34944149788028,0.564472873464956,0.836166490108299,1.03994608273921,-0.386041752992038,4.87898610401771e-12,-1.06581410364015e-14
7,-0.933638781831327,-0.0793443428919831,-0.513746161256214,-0.546026317892734,1.59606671917409,1.00728562050231,-0.506570881195943,-0.144071145785787,-1.33786740414063,-0.916851530646064,0.376394983927707,-0.431715516726008,1.36684008828457,1.14086475634635,-1.53881256630832,0.278915519691658,-0.703825736942056,-0.185588348716942,-0.897801024326271,1.11355019187921,0.929847435759639,0.828996095871872,-0.260228019817311,0.941001548440652,-0.52794853854936,-0.58602658308794,-0.203558670955933,-1.02265806517385,-0.207068026464613,-1.1177506981263,-0.334414027219888,0.460881966882419,-0.662407263188628,-0.851260700910873,1.10297138887954,0.143067530247412,1.10629207890305,-1.18935724226631,0.597452486414116,-0.708420094870984,-4.7045700668491e-13,6.11954931173386e-13
8,-1.10103849200484,-0.608042808968651,-0.524519858268599,-0.3737023044647,1.91691321579636,0.893826769510335,-0.583632596203762,0.386262507357535,0.358600171407482,-0.318408495004783,1.01738629932357,-1.31457151274065,2.45294536569572,1.12091636843358,0.04668561019746,-1.92183384372695,-0.680829669364495,1.38389690384612,-1.82358779809271,1.87233540264125,1.10894913448199,0.0583993584501711,-0.35508799272219,0.46996221094556,-0.825239716546445,1.31759636194967,-0.38430122508368,-1.29671463423793,-1.11186457809194,0.564314387311377,1.7709473802113,-0.0502642191421411,0.0343529312110131,0.455320812012714,-1.46832115271872,0.710670749495876,-0.419326545928581,-0.295735227638302,0.183792161261179,-0.794966155094029,-1.2392309400866e-12,-5.32907051820075e-14
9,-0.803722365293349,-0.552292963407444,-0.176051468179206,-0.261554905132393,1.04895002480627,1.01761146432983,0.595339376428826,-2.56856021453596,1.01912057560572,0.250403983232718,0.206749197608336,0.0979255059279963,1.34601133044939,-0.00836143490480281,0.287648611307844,-0.0156059421909097,0.870212674490403,-0.960559699095009,-1.32614300049309,2.15154663942933,-0.437126302709043,0.0511984984285808,-1.13847144876725,-0.274735955220623,0.415720072370867,0.407917173749757,0.682095138476607,-2.01262230115596,-0.515917193665067,-0.539338096274127,-0.297852599050521,0.723148354461835,1.20392463798142,-0.0485002319333754,-0.628872000685908,-0.787161897647127,0.380820587794266,0.189357780822561,-1.14818541181876,-1.1332621467757,-3.26338955858319e-12,-9.97424365323241e-13
10,1.74848625870168,-2.18585482876209,0.230847483196726,-0.568117862616408,0.779925560766245,-2.46532747503113,0.494084841961198,2.17697366292468,0.63202243233194,0.00439507373312124,-1.0348485792733,-0.147713451569824,-0.316293786232834,-0.507411752630485,0.415130490522952,1.15280354613181,-0.474513750910034,-1.44251589697403,-0.041690363318523,1.77498864481661,-0.0348058761835867,-1.1718270799529,-0.270718961523587,0.682374746619393,-1.11454425254271,0.561831645523882,-0.970063801795782,-1.12574785036267,-2.31458560456254,0.445825918607379,-0.35848602567286,-0.231056033097144,-0.083723849209582,-0.0905163997345481,1.15921864670309,-0.721678892140879,0.163827545411054,0.164124652961863,-1.76724455842635,-1.1291856699279,-7.39852623610204e-13,-1.22213350550737e-12
11,0.397305071891723,-2.52040893794721,1.35838160247473,0.0810078393687916,-0.902857216612977,-0.353786209393499,0.743075233274661,1.49599424609565,-1.05130273844833,1.24807188214212,0.207710797595662,-0.247346544471488,0.209623923361968,-0.377842035535983,-0.118226668427371,1.35229564410517,-0.989618395192997,-0.607162187341079,1.25814174290733,1.17139255167842,-0.873173228992478,0.0483847816569296,0.217728762264082,0.681775839006085,0.342658875619103,-0.0235649216984266,-1.09657861969969,0.313482286639017,-0.481766977655607,-0.612696552333909,-0.883132273669881,-0.483791159334374,-1.40789245835084,-0.18061697832425,-0.0948803234693724,-0.412333361426524,-0.4945840412724,0.413411137734821,-1.79964092306245,-0.938236104467493,1.63237479089418e-12,-1.28830279777503e-12
12,1.62378109163369,-2.28453870769464,-0.657177328530174,1.46570027401487,0.534532349756628,-0.329287313392313,1.67731783268634,0.896913676330947,-0.144038244873609,0.854710604312025,-1.4991827400682,0.874889414445117,0.622170631788501,-1.64504297332559,-0.828798713718304,0.613403278452187,-0.325213659140612,-0.240872564447406,0.615792294160553,1.07154564276084,0.0859422176079551,1.16574659127192,0.694290068674956,0.138074965832943,-0.171522804475857,-1.37001717190905,1.46926901936235,-2.19155935638661,-0.431952836833167,1.4582878201401,-0.202173462041847,1.19508151112792,1.26659467331921,1.78027715088884,-0.25438005648188,-0.621389314625587,1.40998332115278,0.365926810531942,1.36587784656276,-0.465161788630097,3.92907928414843e-12,5.18696197104873e-13
13,-0.176430359999702,0.452446454649786,1.68330235066897,0.0085488261127759,-0.0189267919958276,1.09692520701621,-0.230400128878083,0.558365191032984,-0.433578445880627,0.10936703821089,0.274035317298281,-0.509094544441491,-0.451484414450742,-0.201715731220266,-0.463355506023751,0.64921906054802,-1.53521794040743,0.376092843525106,-0.579193228461334,0.274888536547463,-0.372239920556845,0.660289771536284,-1.15446677036897,0.661383737596398,-0.942610515639503,-0.592240884904673,-1.54364431312729,-0.557603301981799,-0.118370792856287,0.462960744127711,0.196902388705396,-0.971711812668206,0.435408840127729,-0.171862041476821,-1.45019286827436,0.533740337390706,0.995818913388245,-0.20908541620114,0.828706980750302,-0.99275258763025,-5.10036457512797e-13,-9.41469124882133e-14
14,-0.790863680682658,0.621090089930069,1.62998539544257,0.455665302524847,-0.141388981289855,0.541300424455546,0.0444529805294035,-0.0535244428217812,0.348930261157909,0.0777373069615384,0.0947953497002856,-0.716842051398117,0.703384935336941,0.122423186983031,-0.554244214769577,1.03526615595358,-0.818017329196719,-0.0559609399489057,-0.153363298449776,0.469505153651277,0.406417627516089,0.608809577266121,-0.0413824589965065,-0.286546150064772,0.190151098516743,-1.47729864990543,-1.91941304395835,-0.181440635388278,-0.166628796081957,-1.16362569492726,-0.152176745720792,-0.655240388218948,-0.595535552210496,-0.0272114846492702,-0.873707466645437,-0.725048782904755,-1.17652211390338,-1.2973278888884,0.129577954039548,-0.541047211551362,4.13002965160558e-13,4.90274487674469e-13
15,-1.00539520113316,0.173102332599284,-0.205698693358017,0.012651564599987,2.13013109243132,0.314851783322146,0.738866056951378,-0.0183230964023189,-0.018237822613868,-1.06561206956688,1.4894562883843,0.717571501492716,1.40891100764797,0.0451168616273669,-0.076284715893169,-0.0251046773853478,-0.114811091114768,-0.0247433858160636,-1.80604322881701,0.536802478392794,-0.37592372758351,-0.0208587341405274,-0.923874986319406,-0.121241004511136,0.390477787004155,-0.183999994110421,-0.415296421046586,-1.58500140349641,0.153785613578595,-0.239972607120018,-0.0383667956807509,-0.165227844348744,0.648004724072019,-0.444684801374929,-0.434677216643027,-0.110958262429817,0.862842970421717,0.864112631600211,-0.906914767764418,-1.03970669165576,-1.66022751102446e-12,-1.99662508748588e-12
